price,sqft,bedroom,bathroom,balcony,age,ownership,flooring,furnishing,facing,parking,gated_security,locality,Children,Club,Fire,Gas,Gym,Intercom,Internet,Lift,Park,Security,Sewage,Shopping,Swimming,Visitor
6200000.0,1200,2,2,1,3,1,1,2,3,2,1,Dasarahalli,1,0,0,0,0,0,0,1,1,1,0,0,0,0
9500000.0,1450,3,2,0,3,1,0,3,1,2,1,Dasarahalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8000000.0,1305,2,2,0,4,1,0,2,1,2,1,Dasarahalli,1,1,0,0,1,1,0,0,0,1,0,0,1,0
9000000.0,1345,2,3,3,3,1,0,3,0,3,0,Dasarahalli,1,1,0,0,1,1,0,0,0,0,0,0,1,0
7200000.0,1370,3,3,1,2,1,1,2,1,1,0,Dasarahalli,1,0,0,0,0,0,0,0,1,0,0,0,0,0
7500000.0,1060,2,2,1,3,1,0,2,3,2,0,Dasarahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000.0,1700,3,3,0,5,1,1,3,2,1,1,Dasarahalli,0,0,0,1,0,0,0,1,0,1,0,0,0,0
6000000.0,990,2,2,0,2,1,1,2,5,2,1,Dasarahalli,0,0,1,1,0,0,1,1,0,1,0,0,0,0
12500000.0,1650,2,2,2,3,1,5,3,3,2,0,Dasarahalli,1,1,1,0,0,0,1,1,0,0,0,0,0,0
5700000.0,900,2,2,1,3,1,1,2,2,1,1,Dasarahalli,1,1,1,0,1,0,0,1,0,1,0,0,1,1
6950000.0,1270,2,2,2,4,1,1,2,2,2,1,Dasarahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,0
7500000.0,1200,2,2,2,4,1,0,2,2,2,1,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000.0,1100,2,2,2,4,1,1,2,2,1,1,Deepanjalinagar,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2000000.0,450,1,1,0,4,1,0,1,2,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500000.0,600,1,1,0,4,1,0,2,1,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000.0,2100,3,4,2,4,1,0,2,5,1,0,Deepanjalinagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52000000.0,3600,4,9,0,4,1,0,2,2,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,950,2,2,2,1,1,1,2,1,2,0,Deepanjalinagar,0,0,1,0,0,0,0,1,1,0,1,1,0,1
16000000.0,1200,3,3,0,3,1,0,0,1,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000.0,3600,4,9,0,3,1,0,0,2,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000.0,1200,3,2,0,4,1,0,2,3,2,0,Deepanjalinagar,1,0,0,0,0,0,0,0,1,0,1,1,1,1
13000000.0,2400,4,6,0,4,1,0,0,5,2,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800000.0,260,1,1,0,4,1,0,1,0,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000.0,1200,4,3,0,2,1,0,2,1,2,1,Deepanjalinagar,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55000000.0,2200,4,3,0,4,1,0,2,6,2,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000.0,1170,3,3,0,1,1,0,1,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9500000.0,1100,2,2,0,1,1,0,0,2,2,1,Deepanjalinagar,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16500000.0,3300,4,9,0,3,1,0,0,2,2,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9500000.0,686,2,3,2,4,1,0,0,1,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000.0,500,1,1,0,5,1,0,1,2,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14500000.0,1980,4,5,0,4,1,0,1,3,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6600000.0,1163,2,2,1,2,1,1,2,1,2,0,Deepanjalinagar,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12000000.0,1200,4,1,0,4,1,0,1,0,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000000.0,18500,4,42,0,1,1,3,2,1,2,1,Deepanjalinagar,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8200000.0,1700,4,5,2,4,1,0,1,1,0,0,Deepanjalinagar,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000000.0,2800,4,6,0,1,1,3,2,2,3,1,Deepanjalinagar,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10000000.0,1750,4,6,0,5,0,0,2,2,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800000.0,1100,3,3,0,4,1,0,1,3,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200000.0,650,2,2,0,5,1,3,1,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000.0,1800,4,5,0,1,1,0,1,4,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000.0,2475,4,4,0,4,1,0,2,0,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000.0,1811,3,3,2,3,1,5,2,2,2,1,Deepanjalinagar,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2000000.0,300,1,1,0,3,1,0,2,1,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000.0,3000,4,7,0,3,1,0,1,2,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800000.0,485,1,1,0,3,1,0,1,3,0,1,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000.0,2200,4,6,0,4,1,0,1,5,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800000.0,450,1,1,1,5,1,0,2,5,1,1,Deepanjalinagar,0,0,1,0,0,0,0,0,1,1,1,0,0,1
8800000.0,3200,4,9,0,3,1,0,0,1,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900000.0,650,1,1,1,5,1,0,2,2,2,1,Deepanjalinagar,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12000000.0,2000,4,5,0,1,1,0,1,1,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23200000.0,2320,4,3,1,4,1,0,2,2,2,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500000.0,3000,4,6,0,4,1,0,1,1,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7480000.0,1870,4,3,1,4,1,0,1,1,0,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800000.0,1040,2,2,1,3,1,1,2,2,1,1,Deepanjalinagar,1,1,1,0,1,1,0,1,1,1,1,1,1,1
3850000.0,850,2,2,0,5,1,0,2,2,1,1,Deepanjalinagar,1,0,0,0,0,0,0,0,1,1,1,0,0,1
9000000.0,1800,3,3,0,4,1,0,1,3,3,0,Deepanjalinagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600000.0,827,2,2,1,4,1,0,2,3,1,1,Deepanjalinagar,1,0,0,0,0,0,0,1,0,1,1,0,0,1
6500000.0,375,4,1,0,3,1,0,1,1,0,0,Deepanjalinagar,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16500000.0,1800,3,2,3,3,1,1,1,2,2,1,Deepanjalinagar,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10000000.0,1595,3,3,2,3,1,1,2,2,2,1,Devarbisanahalli,1,1,1,0,1,1,0,1,1,1,0,0,1,0
8400000.0,1290,2,2,1,2,1,1,2,1,2,1,Devarbisanahalli,1,1,1,0,1,0,0,1,1,1,1,0,1,0
17500000.0,840,2,2,0,3,1,0,2,1,0,0,Devarbisanahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14500000.0,1222,2,2,1,3,1,3,2,4,2,1,Devarbisanahalli,1,1,1,0,0,1,1,1,0,1,0,0,0,0
6600000.0,989,2,2,2,2,1,3,2,2,2,0,Devarbisanahalli,1,1,0,0,1,1,0,1,1,0,0,0,1,1
9000000.0,1527,3,3,2,2,1,1,2,1,2,1,Devarbisanahalli,1,1,1,0,1,1,1,1,1,1,0,1,0,1
32000000.0,6000,4,10,0,3,1,0,2,1,0,0,Devarbisanahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000.0,2100,4,6,1,4,1,0,2,3,2,0,Devarbisanahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000.0,1259,2,2,1,3,1,1,3,3,2,1,Devarbisanahalli,1,1,1,0,1,1,1,1,0,1,1,1,0,1
20000000.0,2460,4,3,0,4,1,0,2,3,2,0,Devarbisanahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500000.0,1085,2,2,1,3,1,0,2,2,1,1,Devarbisanahalli,0,0,0,0,1,0,0,1,0,1,0,0,1,0
6500000.0,1227,2,2,1,3,1,3,2,2,1,1,Devarbisanahalli,1,1,0,0,1,1,0,1,0,1,0,0,0,0
20000000.0,1959,3,3,2,2,1,0,3,2,1,1,Devarbisanahalli,1,1,1,0,1,1,0,1,1,1,1,0,1,1
13000000.0,1285,2,2,3,4,1,1,2,2,1,1,Devarbisanahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6500000.0,1220,2,2,1,5,1,0,1,1,1,1,Devarbisanahalli,0,0,1,0,1,0,1,1,0,1,0,0,0,1
7500000.0,1235,2,2,2,3,1,1,3,8,2,1,Devarbisanahalli,1,1,1,0,1,0,0,1,0,1,0,0,0,1
25000000.0,1600,3,3,0,1,1,0,3,2,2,0,Devarbisanahalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13400000.0,2028,4,4,0,3,1,0,2,2,2,1,Devarbisanahalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11000000.0,1180,2,2,3,1,1,1,3,1,1,1,Devarbisanahalli,1,0,0,0,1,0,1,1,1,1,0,0,1,0
12800000.0,1784,3,3,5,4,1,3,3,2,2,1,Devarbisanahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30000000.0,4000,4,9,1,2,1,0,2,0,3,0,Devarbisanahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000.0,1200,2,2,2,3,1,1,2,0,2,1,Devarbisanahalli,1,1,0,0,1,1,0,1,1,1,1,0,1,0
6000000.0,950,2,2,0,2,1,0,2,3,2,1,Devarbisanahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8300000.0,1260,2,2,2,3,1,1,2,2,2,1,Devarbisanahalli,1,0,0,0,1,1,1,1,1,1,0,0,1,1
6500000.0,1326,2,2,5,3,0,1,2,2,2,1,Devarbisanahalli,1,1,0,0,1,1,0,1,1,1,1,0,1,0
7900000.0,1146,2,2,3,3,1,1,2,3,1,1,Devarbisanahalli,0,0,0,0,0,0,0,1,1,1,0,0,0,1
27000000.0,1715,3,2,2,4,1,1,2,6,1,1,Devarbisanahalli,1,1,1,0,1,0,1,1,1,1,1,0,1,1
8100000.0,1170,2,2,3,3,1,0,3,1,2,1,Devarbisanahalli,0,0,0,0,0,0,0,1,0,1,0,0,0,1
13200000.0,2000,4,3,1,4,1,0,2,2,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6000000.0,1230,2,2,0,3,1,1,2,2,1,0,Devegowda,0,0,1,0,0,1,0,1,0,0,0,0,0,1
6800000.0,1300,3,2,1,3,1,1,3,2,1,1,Devegowda,0,1,0,0,1,1,0,1,0,1,0,0,1,1
37500000.0,2900,3,2,1,4,1,0,2,1,2,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24200000.0,800,1,1,0,4,1,0,1,0,3,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000.0,827,2,2,2,4,1,3,3,1,2,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6000000.0,4000,4,4,1,3,1,0,1,2,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000.0,2100,3,3,2,3,1,1,2,2,2,1,Devegowda,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27500000.0,2360,3,4,2,0,1,3,1,1,2,1,Devegowda,1,1,1,0,1,1,0,1,1,1,1,0,1,1
28000000.0,2048,3,3,2,0,1,1,1,2,2,1,Devegowda,1,1,1,0,1,1,0,1,1,1,1,0,1,1
6200000.0,1100,2,2,2,4,1,1,2,4,1,1,Devegowda,0,0,0,0,0,0,0,1,0,1,0,0,0,0
65000000.0,4800,4,5,2,3,1,0,1,4,2,0,Devegowda,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11000000.0,1800,4,6,0,3,1,0,2,1,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23400000.0,1300,3,3,0,4,1,0,2,4,2,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27000000.0,1950,3,3,2,0,1,0,0,3,2,1,Devegowda,0,1,1,1,1,0,0,1,1,1,0,0,0,0
39000000.0,2000,3,2,0,4,1,0,3,8,1,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14500000.0,1500,4,5,0,4,1,0,1,3,2,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13500000.0,2394,4,5,0,4,1,0,1,2,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000000.0,6000,4,6,0,3,1,0,3,3,2,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000.0,1150,2,2,2,4,1,3,1,3,2,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13500000.0,1339,2,3,2,5,1,1,2,1,2,1,Devegowda,1,0,0,0,1,0,1,1,0,1,0,0,1,0
4600000.0,1200,3,3,1,4,1,2,2,1,0,0,Devegowda,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7900000.0,1323,2,2,2,4,1,3,2,2,2,1,Doddenakundni,1,1,1,0,1,1,1,1,1,1,1,1,1,1
7200000.0,780,2,2,0,3,1,0,2,2,2,1,Doddenakundni,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9800000.0,1450,3,3,1,4,1,1,2,1,2,1,Doddenakundni,1,1,1,0,1,1,1,1,0,1,1,1,0,0
7500000.0,1360,2,2,2,4,1,1,2,3,1,1,Doddenakundni,1,0,1,0,1,1,1,1,0,1,1,0,0,1
7500000.0,1340,2,2,2,4,1,1,3,3,1,1,Doddenakundni,1,0,0,0,1,1,0,1,0,1,1,0,0,0
6000000.0,1029,2,2,3,4,1,0,2,2,2,1,Doddenakundni,1,0,0,0,0,1,0,1,1,1,0,0,0,1
3000000.0,506,1,1,1,4,1,1,2,2,2,1,Doddenakundni,1,0,0,0,0,0,0,1,0,1,0,0,0,0
9500000.0,1575,3,2,1,4,1,1,2,2,1,1,Doddenakundni,1,1,1,0,1,1,1,1,0,1,0,0,0,1
8500000.0,989,2,2,2,2,1,1,2,3,2,1,Doddenakundni,1,0,0,1,1,0,1,1,1,1,0,0,0,0
11000000.0,1280,2,2,2,4,1,1,2,2,2,1,Doddenakundni,1,1,1,0,1,1,1,1,1,1,1,1,1,1
7500000.0,1310,2,2,2,4,1,1,2,3,2,1,Doddenakundni,1,1,1,0,1,1,1,1,0,1,1,0,1,1
11000000.0,1530,3,2,3,4,1,1,3,2,2,1,Doddenakundni,1,0,0,0,1,1,1,1,0,1,1,0,0,0
35000000.0,4300,4,5,3,4,1,5,2,5,2,1,Doddenakundni,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8500000.0,1100,2,2,2,3,1,0,2,2,1,1,Doddenakundni,1,0,0,0,0,1,0,1,0,1,0,0,0,1
8500000.0,1165,2,2,2,4,1,1,2,2,2,1,Doddenakundni,1,0,0,0,0,1,1,1,1,1,1,0,0,1
5000000.0,1080,2,2,2,3,1,0,2,2,2,1,Doddenakundni,1,1,0,0,1,1,0,1,1,1,0,0,1,1
6200000.0,1200,2,2,3,4,1,1,2,2,1,0,Doddenakundni,1,1,1,0,0,1,1,1,1,0,1,1,1,1
40000000.0,1598,3,2,2,1,1,5,3,8,1,1,Doddenakundni,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9000000.0,1200,2,2,1,2,1,1,2,2,2,1,Doddenakundni,1,0,0,0,1,1,0,1,1,1,1,0,0,0
18000000.0,1605,3,3,2,2,1,1,2,2,2,1,Doddenakundni,1,1,1,0,1,1,0,1,1,1,0,0,1,1
8000000.0,1110,2,2,1,4,1,1,2,4,2,1,Doddenakundni,1,1,1,0,1,1,1,1,0,1,0,0,1,1
10800000.0,1030,2,2,1,2,1,0,2,2,2,1,Doddenakundni,0,0,0,0,1,1,0,1,0,1,0,0,1,0
22500000.0,2165,3,3,3,2,1,1,2,5,2,1,Doddenakundni,1,1,1,0,1,1,0,1,1,1,1,0,1,1
8000000.0,1100,2,2,1,4,1,1,2,4,2,1,Doddenakundni,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8700000.0,1175,2,2,2,4,1,1,2,0,2,1,Doddenakundni,1,1,0,0,1,1,1,1,1,1,1,1,1,1
13000000.0,1602,3,3,2,4,1,1,2,4,1,1,Doddenakundni,1,0,1,0,0,0,1,1,1,1,1,1,1,0
4250000.0,997,2,2,1,2,1,1,2,2,2,0,Domlur,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8900000.0,1377,3,2,2,4,1,1,3,3,2,1,Domlur,0,0,0,0,1,1,0,1,0,1,0,0,0,0
10500000.0,1450,3,3,0,4,1,0,3,2,1,1,Domlur,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7500000.0,1200,2,2,0,4,1,0,2,2,2,1,Domlur,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7000000.0,1250,2,2,1,4,1,0,2,2,2,1,Domlur,0,0,1,0,0,0,0,1,0,1,0,1,0,1
6800000.0,1193,2,2,2,4,1,3,1,4,2,1,Domlur,0,0,0,0,0,0,0,1,0,1,0,0,0,0
27000000.0,3032,3,3,0,4,1,1,3,6,1,1,Domlur,1,1,0,0,1,1,0,1,0,1,0,0,1,1
4250000.0,997,2,2,0,5,1,3,2,2,2,1,Domlur,0,1,0,0,1,0,0,1,1,1,0,0,1,1
10000000.0,1308,3,3,1,4,1,2,2,2,2,1,Domlur,0,1,0,0,0,0,0,1,1,1,0,0,0,0
11500000.0,1226,2,3,1,4,1,1,3,2,2,1,Domlur,1,1,0,0,0,0,1,1,1,1,1,0,0,1
15500000.0,2155,3,3,3,4,1,1,2,4,2,1,Domlur,1,0,0,0,1,0,1,1,0,1,0,0,0,0
5000000.0,900,2,2,0,4,1,0,2,2,0,1,Domlur,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7000000.0,1200,2,2,0,4,1,0,1,2,2,1,Domlur,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7000000.0,1050,2,2,0,4,1,0,2,2,2,1,Domlur,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16500000.0,1935,3,3,1,3,1,0,3,2,1,0,Domlur,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11000000.0,1500,3,2,0,3,1,0,2,2,2,1,Domlur,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7000000.0,1020,2,2,1,4,1,3,2,1,1,1,Domlur,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7400000.0,1160,2,2,1,4,1,0,3,0,2,1,Domlur,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17000000.0,1075,2,2,1,4,1,1,1,2,2,1,Domlur,0,0,0,0,0,0,0,1,0,1,0,1,0,0
19500000.0,1780,3,3,2,4,1,1,2,8,2,1,Domlur,0,0,0,0,0,1,0,1,1,1,0,0,0,1
18000000.0,1780,3,3,2,4,1,0,2,8,2,1,Domlur,0,0,0,0,0,1,0,1,0,1,0,0,0,0
13500000.0,1158,2,2,0,4,1,0,2,2,2,1,Domlur,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7800000.0,1024,2,2,2,4,1,1,2,2,1,1,Domlur,1,0,1,0,0,1,0,1,0,1,1,0,0,1
23000000.0,1480,3,2,2,4,1,1,2,2,2,1,Domlur,1,1,0,0,0,1,1,1,0,1,1,0,0,0
22000000.0,1475,3,2,1,4,1,1,3,2,1,1,Domlur,0,0,0,0,0,1,1,1,0,1,1,0,0,1
9800000.0,1140,2,2,2,3,1,3,2,2,2,1,Domlur,1,1,1,1,1,1,1,1,1,1,0,1,1,1
4500000.0,450,1,1,0,4,1,0,2,2,3,0,Domlur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000000.0,1227,2,3,3,4,1,1,3,2,1,1,Domlur,1,1,1,0,1,1,1,1,1,1,1,0,0,1
7000000.0,1250,2,2,1,4,1,1,2,2,2,0,Domlur,0,0,1,0,0,1,1,1,0,0,0,0,0,1
12000000.0,845,2,2,0,2,1,1,2,2,1,1,Domlur,1,0,0,0,0,0,0,1,1,1,0,0,0,1
19900000.0,1657,2,2,1,4,1,5,2,5,1,1,Domlur,1,1,1,0,1,1,1,1,1,1,0,0,1,1
4000000.0,550,1,1,0,3,1,3,1,6,0,0,Domlur,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22500000.0,1770,3,2,3,4,1,0,2,0,1,1,Domlur,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14500000.0,1560,3,2,3,4,1,2,2,2,2,1,Domlur,1,1,0,0,1,1,1,1,1,1,1,1,1,1
25000000.0,2425,3,3,0,4,1,1,2,2,2,1,Domlur,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12000000.0,800,2,2,2,4,1,1,3,1,2,0,Domlur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000.0,165,1,1,0,3,1,0,2,1,2,1,Domlur,1,1,1,0,1,0,0,1,1,1,1,1,1,1
18000000.0,1930,3,3,1,4,1,2,2,0,2,1,Domlur,1,1,0,0,1,1,1,1,1,1,0,0,1,0
9000000.0,1100,2,2,0,4,1,3,2,2,2,0,Domlur,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12000000.0,1100,2,2,1,4,1,2,2,1,2,1,Domlur,0,0,0,0,0,0,0,0,0,1,1,0,0,1
30000000.0,2400,4,8,0,4,1,0,1,4,0,0,Domlur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200000.0,650,1,1,1,4,1,1,3,5,2,1,Domlur,1,1,0,0,1,1,1,1,1,1,0,0,1,1
11000000.0,600,2,1,0,2,1,0,2,1,0,0,Domlur,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12500000.0,1250,2,2,4,4,1,2,3,2,1,0,Domlur,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17500000.0,1716,3,3,1,4,1,3,2,4,1,1,Domlur,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9500000.0,1012,2,2,2,3,1,1,2,3,1,0,Domlur,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62800000.0,2743,3,4,3,0,1,0,1,5,2,1,Domlur,1,1,1,1,1,1,0,1,1,1,0,0,0,1
38000000.0,3300,3,3,2,4,1,3,3,5,2,1,Domlur,1,1,1,0,0,0,0,1,0,1,0,0,0,1
37000000.0,1770,3,3,3,2,1,5,2,2,1,1,Ejipura,0,0,0,0,1,1,0,1,0,1,0,0,0,0
12500000.0,1200,2,2,2,4,1,3,2,2,2,1,Ejipura,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36500000.0,1770,3,3,3,2,1,0,2,2,2,1,Ejipura,0,0,0,0,0,0,0,1,1,1,0,0,0,1
62500000.0,3314,4,5,3,5,1,3,1,2,2,1,Ejipura,0,0,0,0,1,0,0,1,0,1,0,0,0,0
60000000.0,8000,4,4,0,2,1,4,1,2,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000000.0,1378,2,2,3,4,1,3,3,8,1,1,Ejipura,1,0,1,0,0,1,0,1,1,1,1,1,1,1
17500000.0,1259,2,2,1,0,1,1,1,0,2,1,Ejipura,0,1,0,0,1,1,0,1,1,1,0,0,1,1
17700000.0,1360,3,2,1,4,1,1,2,2,1,1,Ejipura,1,0,1,0,0,1,1,1,0,1,0,0,0,0
38000000.0,2400,3,3,3,3,1,0,3,1,2,1,Ejipura,0,1,0,1,1,1,1,1,0,1,0,0,0,0
10500000.0,1200,2,2,0,1,1,0,1,2,2,1,Ejipura,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43500000.0,2906,4,4,3,0,1,1,1,2,2,1,Ejipura,1,1,1,1,1,0,1,1,0,1,0,0,1,1
36100000.0,2469,3,3,2,0,1,1,1,2,2,1,Ejipura,1,1,1,1,1,0,1,1,0,1,0,0,1,1
17000000.0,1400,2,2,2,1,1,0,3,2,1,1,Ejipura,1,1,0,1,1,1,0,1,0,1,1,1,1,1
30000000.0,1500,3,3,3,1,1,3,3,1,1,1,Ejipura,0,1,0,0,1,0,0,1,0,1,0,0,1,1
18000000.0,1750,3,2,2,4,1,3,2,2,2,1,Ejipura,1,1,1,0,1,1,1,1,1,1,1,0,1,1
11000000.0,1650,3,3,3,4,1,1,2,1,2,1,Ejipura,1,0,1,0,1,1,0,1,1,1,0,0,0,0
11000000.0,1250,3,3,0,5,1,0,1,1,2,1,Ejipura,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9500000.0,1175,2,2,1,4,1,3,2,5,2,1,Ejipura,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12500000.0,1475,3,2,3,4,1,3,2,6,1,0,Ejipura,1,0,1,0,0,1,1,1,1,0,1,0,0,0
46500000.0,2700,3,4,2,3,1,1,2,2,2,1,Ejipura,1,0,1,1,1,1,1,1,1,1,1,1,0,1
26000000.0,2167,4,3,1,3,1,1,1,4,2,1,Ejipura,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24000000.0,1900,3,3,2,3,1,3,3,2,1,1,Ejipura,0,0,1,0,1,0,0,1,0,1,0,0,0,0
13000000.0,1400,3,3,0,4,1,0,2,2,2,1,Ejipura,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12000000.0,1065,2,2,1,3,1,3,2,2,2,1,Ejipura,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10000000.0,1625,2,2,3,4,1,1,3,0,2,1,Ejipura,0,0,0,0,0,0,0,1,0,1,1,0,0,0
32000000.0,1900,4,21,0,2,1,0,1,1,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000000.0,1400,3,3,0,4,1,0,2,2,2,1,Ejipura,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6000000.0,1000,2,2,1,4,1,1,3,3,2,0,Ejipura,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6500000.0,1020,2,2,1,2,1,1,2,1,1,1,Ejipura,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8500000.0,1100,2,3,0,3,1,0,3,2,2,1,Ejipura,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6000000.0,1005,2,2,2,4,1,0,2,0,1,1,Ejipura,0,0,1,0,0,1,0,1,0,1,1,0,0,0
21000000.0,1500,3,3,5,4,1,0,2,2,1,1,Ejipura,0,0,1,0,0,0,0,1,0,1,0,1,0,0
